strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP820455	OP820455	OP820455.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10006/2022	2022-08-08	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.13	0.9959433900075554	108.0	610.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP257266	OP257266	OP257266.1	MpxV/human/USA/WA-UW-083179/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-08-19	SRR21236077	Sereewit et al		IIb	hMPXV-1	B.1	0.9999391508501132	12.0	606.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP539921	OP539921	OP539921.1	MPX/Human/USA/CA-LACPHL-MA00136/2022	2022-08-08	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1	0.988519793721382	716.0	604.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP289783	OP289783	OP289783.1	LIM-INS-003	2022-06-27	South America	Peru			Homo sapiens	2022-08-24		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Mestanza,O., Lope,P., Nunez,A.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP289782	OP289782	OP289782.1	LIM-INS-001	2022-06-25	South America	Peru			Homo sapiens	2022-08-24		Silva et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Silva,I., Jimenez,V., Hurtado,V., Barcena,L.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP295383	OP295383	OP295383.2	INS-MPXV-0016-H1	2022-07-29	South America	Colombia	Antioquia		Homo sapiens	2022-08-25		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.9499566449807058	6750.0	561.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A.C., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP295382	OP295382	OP295382.2	INS-MPXV-0015-L1	2022-07-21	South America	Colombia	La Guajira		Homo sapiens	2022-08-25		Laiton-Donato et al		IIb	hMPXV-1	B.1.10	0.9600018254744966	4769.0	570.0	0.0	good	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A.C., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP693649	OP693649	OP693649.1	ANT_INS_MPX_0039_L	2022-07-29	South America	Colombia	Antioquia		Homo sapiens	2022-10-21		Laiton-Donato et al		IIb	hMPXV-1	B.1	0.8619484911946209	27038.0	511.0	0.0	bad	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP320552	OP320552	OP320552.1	LIM-INS-012	2022-07-06	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320548	OP320548	OP320548.1	LIM-INS008	2022-07-01	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320554	OP320554	OP320554.1	LIM-INS-016	2022-07-09	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1	1.0	0.0	609.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320551	OP320551	OP320551.1	LIM-INS-018	2022-07-09	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320555	OP320555	OP320555.1	LIM-INS-021	2022-07-09	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP320553	OP320553	OP320553.1	LIM-INS-013	2022-07-08	South America	Peru			Homo sapiens	2022-08-29		Padilla et al		IIb	hMPXV-1	B.1.6	0.9999949292375094	0.0	607.0	1.0	good	good	good	good	good		False	Padilla,C., Silva,I., Hurtado,V., Jimenez,V., Barcena,L., Lope,P., Arotinco,G.	Instituto Nacional de Salud Peru, Laboratorio de Biotecnologia y Biologia Molecular
OP358276	OP358276	OP358276.1	SIC-AOUP-UNIPA_VL_9aug	2022-08-09	Europe	Italy			Homo sapiens	2022-09-02		Tramuto et al		IIb	hMPXV-1	B.1.5	0.9980883225410604	353.0	610.0	0.0	good	good	good	good	good		False	Tramuto,F.	"University of Palermo, Department of Health Promotion Sciences Maternal and Infant Care, Internal Medicine and Medical Specialties ""G. D'Alessandro"""
OP484695	OP484695	OP484695.1	MPXV/Germany/2022/RKI342	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-21		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9984280636279276	310.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP594201	OP594201	OP594201.1	MPXV/Germany/2022/RKI437	2022-09-XX	Europe	Germany			Homo sapiens	2022-10-06		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9990619089392472	185.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP696842	OP696842	OP696842.1	MPXV/Germany/2022/RKI339	2022-09-XX	Europe	Germany			Homo sapiens	2022-10-21	ERS13580850, ERS13580851, ERS13580852, ERS13580853	Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	2336.0	0.0	good	good	bad	bad	good	OPG019:3-7,OPG019:16-30,OPG019:35-42,OPG019:49-53,OPG019:73,OPG019:77-86,OPG019:90-94,OPG019:97-118,OPG019:122-130,OPG019:137-140,OPG021:6-9,OPG021:11-15,OPG021:35-51,OPG021:61-65,OPG021:72-92,OPG021:97-116,OPG021:121-129,OPG021:134-143,OPG021:149-156,OPG021:158-159,OPG021:165-171,OPG021:178-188,OPG021:199-212,OPG021:215-218,OPG021:221-242,OPG022:7-11,OPG022:16,OPG022:22-24,OPG022:29-38,OPG022:45-55,OPG022:70-80,OPG022:84-96,OPG022:103-107,OPG022:111-123,OPG022:127,OPG023:13-48,OPG023:56-81,OPG023:97-133,OPG023:151-152,OPG023:162-184,OPG023:186-197,OPG023:201-215,OPG023:225-227,OPG023:232-275,OPG023:279-308,OPG023:315-317,OPG023:323-325,OPG023:333-337,OPG023:342-346,OPG023:352-375,OPG023:388-392,OPG023:398-426,OPG023:434-448,OPG023:451-466,OPG023:470-478,OPG023:485-490,OPG023:497-498,OPG023:512-516,OPG023:518-532,OPG023:536-546,OPG023:548-549,OPG023:558-562,OPG023:567-568,OPG023:572-597,OPG023:605-608,OPG023:613-621,OPG023:625-628,OPG023:635-644,OPG023:646-649,OPG023:652-653,OPG024:49-65	False	Brinkmann,A., Kohl,C., Pape,K., Bourquain,D., Thurmer,A., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP523992	OP523992	OP523992.1	MPXV/Germany/2022/RKI390	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-26		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP594188	OP594188	OP594188.1	MPXV/Germany/2022/RKI424	2022-09-XX	Europe	Germany			Homo sapiens	2022-10-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.9955884366332164	870.0	603.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP523999	OP523999	OP523999.1	MPXV/Germany/2022/RKI396	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-26		Brinkmann et al		IIb	hMPXV-1	B.1.7	0.9998478771252832	30.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP382495	OP382495	OP382495.1	hMPXV-IHU00018	2022-07-22	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.937842593390768	12151.0	569.0	0.0	mediocre	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP382494	OP382494	OP382494.1	hMPXV-IHU00017	2022-07-22	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.979230156838684	4052.0	586.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP382481	OP382481	OP382481.1	hMPXV-IHU00004	2022-07-04	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9999695754250568	0.0	608.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP382482	OP382482	OP382482.1	hMPXV-IHU00005	2022-07-04	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9999695754250568	6.0	604.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP382483	OP382483	OP382483.1	hMPXV-IHU00006	2022-07-04	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9647277761156944	6816.0	581.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP382490	OP382490	OP382490.1	hMPXV-IHU00013	2022-07-20	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9953703938461228	900.0	602.0	0.0	good	good	good	mediocre	good	OPG150:empty range,OPG151:2-1165	False	Colson,P.	IHU - Mediterranee Infection, MEPHI
OP431401	OP431401	OP431401.1	ANT-LDSP-ANT-MPX-22769-L	2022-08-17	South America	Colombia	Antioquia	Itagui	Homo sapiens	2022-09-14		Betancur et al		IIb	hMPXV-1	B.1.10	0.9024841665441232	19131.0	526.0	0.0	mediocre	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP459219	OP459219	OP459219.1	ANT-LDSP-ANT-MPX-23683-L	2022-08-30	South America	Colombia	Antioquia	Bello	Homo sapiens	2022-09-19		Betancur et al		IIb	hMPXV-1	B.1.10	0.8518830276508679	23866.0	488.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia
OP477446	OP477446	OP477446.1	ANT-LDSP-ANT-MPX-22980	2022-08-19	South America	Colombia	Antioquia		Homo sapiens	2022-09-20		Betancur et al		IIb	hMPXV-1	B.1.10	0.8504682849160028	24145.0	480.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia, Antioquia
OP623592	OP623592	OP623592.1	BOL-UNIMOL-MPX-293165-L	2022-08-09	South America	Colombia	Bolivar CO		Homo sapiens	2022-10-13		Loyola et al		IIb	hMPXV-1	B.1.15	0.926443519311999	14406.0	558.0	0.0	mediocre	good	good	good	good		False	Loyola,S., Fernandez-Ruiz,M., Torres-Pacheco,J., Franco-Munoz,C., Laiton-Donato,K., Ruiz-Moreno,H., Mercado-Reyes,M., Gomez-Camargo,D.	Universidad de Cartagena, Laboratorio de Investigacion Molecular (UNIMOL)
OP459214	OP459214	OP459214.1	ANT-LDSP-ANT-MPX-23631-L	2022-08-30	South America	Colombia	Antioquia	Medellin	Homo sapiens	2022-09-19		Betancur et al		IIb	hMPXV-1	B.1.8	0.8742704440466713	21663.0	510.0	0.0	bad	good	good	good	good		False	Betancur,I.I.B., Velarde-Hoyos,C.-A.C.V., Gomez,R.R.G., Mercado-Reyes,M.M.R.	Laboratorio Departamental de Salud Publica de Antioquia
OP693651	OP693651	OP693651.1	CUN_INS_MPX_0649_C	2022-08-23	South America	Colombia	Cundinamarca		Homo sapiens	2022-10-21		Laiton-Donato et al		IIb	hMPXV-1	B.1.16	0.7058805632602975	48043.0	425.0	0.0	bad	good	good	good	good		False	Laiton-Donato,K., Alvarez-Diaz,D.A., Franco-Munoz,C., Ruiz-Moreno,H.A., Rojas-Estevez,P., Rosales,A., Martinez,D., Flores,A., Prieto,F., Walteros,D., Gomez,S., Mercado-Reyes,M.	Instituto Nacional de Salud, Direccion de Investigacion en Salud Publica
OP536750	OP536750	OP536750.1	9000369	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.2	1.0	0.0	609.0	0.0	good	good	good	good	good	NBT03_gp174:127-177	False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415272	OP415272	OP415272.1	MPX_bSkpM3_9000334	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.7	0.9999797169500376	0.0	610.0	4.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415268	OP415268	OP415268.1	MPX_Qjmiyl_9000330	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415234	OP415234	OP415234.1	MPX_L6rBi6_9000265	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.2	0.9992799517263412	142.0	616.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415266	OP415266	OP415266.1	MPX_ElGfGw_9000328	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415229	OP415229	OP415229.1	MPX_0MZd8B_9000260	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.3	0.9775263806418572	4432.0	596.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415194	OP415194	OP415194.1	MPX_96X1Vd_9000216	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.9994117915510956	116.0	604.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415195	OP415195	OP415195.1	MPX_96X1Vd_9000217	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.9999594339000756	8.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP415196	OP415196	OP415196.1	MPX_96X1Vd_9000218	2022-03-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	0.999954363137585	9.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP422343	OP422343	OP422343.1	hMPXV/Austria/MUW1540386/2022	2022-08-08	Europe	Austria			Homo sapiens	2022-09-13		Camp et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Camp,J.V., Redlberger-Fritz,M., Aberle,S.W.	Medical University of Vienna, Center for Virology
OP422341	OP422341	OP422341.1	hMPXV/Austria/MUW1538395/2022	2022-08-01	Europe	Austria			Homo sapiens	2022-09-13		Camp et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Camp,J.V., Redlberger-Fritz,M., Aberle,S.W.	Medical University of Vienna, Center for Virology
OP422342	OP422342	OP422342.1	hMPXV/Austria/MUW1539124/2022	2022-08-02	Europe	Austria			Homo sapiens	2022-09-13		Camp et al		IIb	hMPXV-1	B.1	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Camp,J.V., Redlberger-Fritz,M., Aberle,S.W.	Medical University of Vienna, Center for Virology
OP820454	OP820454	OP820454.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10005/2022	2022-09-07	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1	0.9957760548453672	141.0	609.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP598104	OP598104	OP598104.1	MPXV/Human/USA/MA-USAFSAM-M0002/2022	2022-09-13	North America	USA	Massachusetts		Homo sapiens	2022-10-07	SRR21755542	Fries et al		IIb	hMPXV-1	B.1	0.9431060448559648	9685.0	581.0	0.0	mediocre	good	good	mediocre	good	OPG084:400-677,OPG118:79-638,OPG151:840-1165,OPG189:293-562	False	Fries,A.	US Air Force, USAFSAM
OP539901	OP539901	OP539901.1	MPX/Human/USA/CA-LACPHL-MA00116/2022	2022-09-14	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.7	0.986075686200934	1198.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP615279	OP615279	OP615279.2	MPX/Human/USA/CA-LACPHL-MA00206/2022	2022-09-13	North America	USA			Homo sapiens	2022-10-12		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9394348128128026	9051.0	555.0	0.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP820460	OP820460	OP820460.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10011/2022	2022-09-10	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.2	0.980061761887135	3051.0	599.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP681774	OP681774	OP681774.1	MpxV/human/USA/WA-UW-092889/2022	2022-09-XX	North America	USA	Washington		Homo sapiens	2022-10-19	SRR21966447	Sereewit et al		IIb	hMPXV-1	B.1.8	0.9999847877125284	3.0	612.0	0.0	good	good	good	good	good	OPG042:302-425	False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP536783	OP536783	OP536783.1	9000407	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.7	0.9999137970376606	1.0	613.0	0.0	good	good	good	good	good	NBT03_gp174:127-177	False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP536802	OP536802	OP536802.1	9000430	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	608.0	1.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP536804	OP536804	OP536804.1	9000432	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.3	0.9724505473888108	5433.0	583.0	0.0	good	good	good	good	good	NBT03_gp174:127-177	False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP536764	OP536764	OP536764.1	9000385	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.10	0.9999797169500376	4.0	611.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP536803	OP536803	OP536803.1	9000431	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1	0.9983874975280032	318.0	608.0	0.0	good	good	good	good	good	NBT03_gp174:113-177	False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP536774	OP536774	OP536774.1	9000396	2022-09-XX	Europe	United Kingdom			Homo sapiens	2022-09-27		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	609.0	0.0	good	good	good	good	good	OPG025:50-631	False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP555658	OP555658	OP555658.1	Monkeypox/PT0591/2022	2022-09-13	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.981430867759585	2308.0	599.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555633	OP555633	OP555633.1	Monkeypox/PT0562/2022	2022-09-01	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1.3	0.9758226044450304	3214.0	592.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555648	OP555648	OP555648.1	Monkeypox/PT0577/2022	2022-09-09	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9732162325248848	3728.0	594.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555649	OP555649	OP555649.1	Monkeypox/PT0578/2022	2022-09-12	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9670451145738784	4895.0	591.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555641	OP555641	OP555641.1	Monkeypox/PT0570/2022	2022-09-02	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1.1	0.9501746877677996	9038.0	592.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
