strain	accession	genbank_accession_rev	strain_original	date	region	country	division	location	host	date_submitted	sra_accession	abbr_authors	reverse	clade	outbreak	lineage	coverage	missing_data	divergence	nonACGTN	QC_missing_data	QC_mixed_sites	QC_rare_mutations	QC_frame_shifts	QC_stop_codons	frame_shifts	is_reverse_complement	authors	institution
OP752108	OP752108	OP752108.1	MPXV_USA_2022_NM0001	2022-07-XX	North America	USA	New Mexico		Homo sapiens	2022-11-01	SRR22110847	Gigante et al		IIb	hMPXV-1	B.1.1	0.9997413911129815	41.0	606.0	0.0	good	good	good	good	good		False	Gigante,C.M., Fisher,S., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Morrison,S.S., Desch,M., Knipe,K., Weigand,M.R., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Siebert,M., Li,Y.	CDC, DHCPP-PRB
OP536690	OP536690	OP536690.2	MPXV-USA-IL-IDPH-029	2022-06-15	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1	0.9984584882028712	205.0	607.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP603016	OP603016	OP603016.1	MPXV_USA_2022_CA0032	2022-06-XX	North America	USA	California		Homo sapiens	2022-10-10	SRR21773039	Gigante et al		IIb	hMPXV-1	B.1	0.9997312495880004	43.0	605.0	0.0	good	good	good	good	good		False	Gigante,C.M., Ventura,J., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Weigand,M.R., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Nash,J., Li,Y.	CDC, DHCPP-PRB
OP539933	OP539933	OP539933.1	MPX/Human/USA/CA-LACPHL-MA00148/2022	2022-09-12	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9865624794000274	1102.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON792320	ON792320	ON792320.1	hMpxV/Switzerland/ZH-UZH-IMV-3ba6449f/2022	2022-06-01	Europe	Switzerland	Zürich		Homo sapiens	2022-06-17		Kufner et al		IIb	hMPXV-1	B.1.3	0.999462499176001	102.0	607.0	4.0	good	good	good	good	good		False	Kufner,V., Ziltener,G., Zaheri,M., Schmutz,S., Audige,A., Bernasconi,O., Steiner,K., Huder,J., Shah,C., Capaul,R., Bloemberg,G., Boeni,J., Huber,M., Trkola,A.	
ON782021	ON782021	ON782021.1	MPX-37/Finland/2022	2022-05-24	Europe	Finland			Homo sapiens	2022-06-16		Kant et al		IIb	hMPXV-1	B.1.3	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Kant,R., Smura,T., Vauhkonen,H., Vapalahti,O.	University of Helsinki, Department of Virology, Faculty of Medicine
OP555550	OP555550	OP555550.1	Monkeypox/PT0471/2022	2022-08-08	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1.5	0.9710966538038324	4326.0	589.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
ON585029	ON585029	ON585029.1	Monkeypox/PT0001/2022	2022-05-04	Europe	Portugal			Homo sapiens	2022-05-24		Isidro et al		IIb	hMPXV-1	B.1	0.918624403551562	15226.0	554.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Ferreira,R., Sobral,D., Nunes,A., Santos,J.D., Mixao,V., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
ON959163	ON959163	ON959163.1	MPXV/Germany/2022/RKI149	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-11		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP480418	OP480418	OP480418.1	hMPXV/USA/NC-UNC-0019/2022	2022-08-29	North America	USA	North Carolina		Homo sapiens	2022-09-20		Deanhardt et al		IIb	hMPXV-1	B.1.2	0.976111637906992	3702.0	598.0	0.0	good	good	good	good	good		False	Deanhardt,B., Miller,M., Wang,J.R.	University of North Carolina at Chapel Hill, Department of Genetics
OP890531	OP890531	OP890531.1	MPXV/Human/USA/CA-LACPHL-MA00297/2022	2022-09-30	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1.11	0.9532729236495292	8009.0	577.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP415198	OP415198	OP415198.1	MPX_2v76E1_9000222	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP539934	OP539934	OP539934.1	MPX/Human/USA/CA-LACPHL-MA00098/2022	2022-08-10	North America	USA			Homo sapiens	2022-09-27		Hemarajata et al		IIb	hMPXV-1	B.1.3	0.974276021885411	3520.0	591.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP594207	OP594207	OP594207.1	MPXV/Germany/2022/RKI443	2022-09-XX	Europe	Germany			Homo sapiens	2022-10-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.9990365551267943	190.0	608.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP747060	OP747060	OP747060.1	MpxV/human/USA/WA-UW-104793/2022	2022-10-XX	North America	USA	Washington		Homo sapiens	2022-10-31	SRR22102839	Sereewit et al		IIb	hMPXV-1	B.1	1.0	0.0	614.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP890554	OP890554	OP890554.1	MPXV/Human/USA/CA-LACPHL-MA00326/2022	2022-11-09	North America	USA			Homo sapiens	2022-11-24		Hemarajata et al		IIb	hMPXV-1	B.1	0.9891029314077958	601.0	603.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP555630	OP555630	OP555630.1	Monkeypox/PT0559/2022	2022-08-30	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.9802798046742288	2339.0	595.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP415256	OP415256	OP415256.1	MPX_jTHLhj_9000307	2022-08-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1	1.0	0.0	605.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP751215	OP751215	OP751215.1	B1118394	2022-09-04	North America	USA	Delaware		Homo sapiens	2022-11-01		Bajwa et al		IIb	hMPXV-1	B.1	0.9738399363112232	3578.0	590.0	0.0	good	good	good	good	good		False	Bajwa,M.I., Miller,H.	Delaware Public Health Lab, Sequencing/Bioinformatics
OP752110	OP752110	OP752110.1	MPXV_USA_2022_NY0032	2022-07-XX	North America	USA	New York		Homo sapiens	2022-11-01	SRR22110863	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	606.0	0.0	good	good	good	good	good		False	Gigante,C.M., Ruiz,V., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Morrison,S.S., Desch,M., Knipe,K., Weigand,M.R., Sheth,M., Burgin,A., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Wang,J., Li,Y.	CDC, DHCPP-PRB
OP536693	OP536693	OP536693.2	MPXV-USA-IL-IDPH-032	2022-06-14	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1	0.99561886120816	765.0	603.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP392538	OP392538	OP392538.1	MpxV/human/USA/WA-UW-081714/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524978	Sereewit et al		IIb	hMPXV-1	B.1.11	0.9999036555126796	19.0	610.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP123055	OP123055	OP123055.1	MpxV/human/USA/OH-UW-070822/2022	2022-07-XX	North America	USA	Ohio		Homo sapiens	2022-08-02	SRR20736993	Sereewit et al		IIb	hMPXV-1	B.1.11	1.0	0.0	611.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
OP324496	OP324496	OP324496.1	Monkeypox/PT0181/2022	2022-06-28	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.956939084930201	7736.0	590.0	0.0	mediocre	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
ON808415	ON808415	ON808415.1	CVR_MPXV1c	2022-05-15	Europe	United Kingdom			Homo sapiens	2022-06-21		Filipe et al		IIb	hMPXV-1	B.1	0.9999949292375094	0.0	604.0	1.0	good	good	good	good	good		False	Filipe,A., Tong,L., Vattipally,S.B., Maclean,A., Gunson,R., Holden,M.T.G., Barr,D., Ho,A., Palmarini,M., Rambaut,A., Robertson,D.L., Thomson,E.C.	
OP324493	OP324493	OP324493.1	Monkeypox/PT0178/2022	2022-06-30	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1.9	0.9691444102449686	4899.0	594.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP450998	OP450998	OP450998.1	MPXV_USA_2022_SC0002	2022-07-XX	North America	USA	South Carolina		Homo sapiens	2022-09-16	SRR21677083	Gigante et al		IIb	hMPXV-1	B.1	0.9997870279753966	41.0	607.0	1.0	good	good	good	good	good		False	Gigante,C.M., Epie,N., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Weigand,M.R., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Perez,T., Li,Y.	CDC, DHCPP-PRB
OP722506	OP722506	OP722506.1	MPX/Human/USA/CA-LACPHL-MA00247/2022	2022-07-16	North America	USA			Homo sapiens	2022-10-27		Hemarajata et al		IIb	hMPXV-1	B.1.4	0.9910247503917164	222.0	602.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
ON929064	ON929064	ON929064.1	MPXV/Germany/2022/RKI106	2022-07-XX	Europe	Germany			Homo sapiens	2022-07-06		Brinkmann et al		IIb	hMPXV-1	B.1.1	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	
ON813255	ON813255	ON813255.2	MPXV/Germany/2022/RKI058	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-22		Brinkmann et al		IIb	hMPXV-1	B.1	0.9991278288516244	172.0	605.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Stocker,H., Schaade,L., Nitsche,A.	
OP442945	OP442945	OP442945.1	MpxV/human/USA/WA-UW-083698/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-15	SRR21524973	Sereewit et al		IIb	hMPXV-1	B.1	0.9999594339000756	8.0	608.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP013015	OP013015	OP013015.1	MpxV/human/CAN/UN-NML-3674/2022	2022-06-13	North America	Canada			Homo sapiens	2022-07-19		Duggan et al		IIb	hMPXV-1	B.1	0.9978347844165328	427.0	606.0	0.0	good	good	good	good	good		False	Duggan,A., Hole,D., Yadav,C., Knox,N., Chapel,M., Tyler,A., Haidl,E., Domselaar,G.V., Antonation,K., Audet,J., Fernando,L., Hagan,M., Safronetz,D., Graham,M., Peters,G., Go,A., Laminman,V., Kaplen,B., Leung,A., Jolly,G., Fafard,J., Charest,H., Levade,I.	National Microbiology Laboratory, Public Health Agency of Canada
OP373391	OP373391	OP373391.1	MPXV/Germany/2022/RKI333	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-06		Brinkmann et al		IIb	hMPXV-1	B.1.5	1.0	0.0	610.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP890421	OP890421	OP890421.1	MPXV_USA_2022_MA0063	2022-XX-XX	North America	USA	Massachusetts		Homo sapiens	2022-11-24		Doucette et al		IIb	hMPXV-1	B.1	0.9580901480155573	7537.0	589.0	7.0	mediocre	good	good	good	good	OPG023:386-661	False	Doucette,M., Gagne,L., Smole,S.C.	Massachusetts State Public Health Laboratory, DPH
OP324524	OP324524	OP324524.1	Monkeypox/PT0214/2022	2022-06-24	Europe	Portugal			Homo sapiens	2022-08-29		Isidro et al		IIb	hMPXV-1	B.1	0.9875309950357236	1473.0	597.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP415201	OP415201	OP415201.1	MPX_K1dQNt_9000225	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	608.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP555527	OP555527	OP555527.1	Monkeypox/PT0446/2022	2022-08-03	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1	0.964175063004224	5879.0	589.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP373392	OP373392	OP373392.1	MPXV/Germany/2022/RKI334	2022-09-XX	Europe	Germany			Homo sapiens	2022-09-06		Brinkmann et al		IIb	hMPXV-1	B.1	0.9992545979138884	147.0	606.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
OP890508	OP890508	OP890508.1	MPXV_USA_2022_MA0159	2022-XX-XX	North America	USA	Massachusetts		Homo sapiens	2022-11-24		Doucette et al		IIb	hMPXV-1	B.1	0.884488030465141	21231.0	539.0	1.0	bad	good	good	good	good		False	Doucette,M., Gagne,L., Smole,S.C.	Massachusetts State Public Health Laboratory, DPH
OP382483	OP382483	OP382483.1	hMPXV-IHU00006	2022-07-04	Europe	France			Homo sapiens	2022-09-07		Colson et al		IIb	hMPXV-1	B.1	0.9647277761156944	6816.0	581.0	0.0	good	good	good	good	good		False	Colson,P.	IHU - Mediterranee Infection, MEPHI
ON813256	ON813256	ON813256.2	MPXV/Germany/2022/RKI059	2022-06-XX	Europe	Germany			Homo sapiens	2022-06-22		Brinkmann et al		IIb	hMPXV-1	B.1.1	0.9994675699384916	105.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Uddin,S., Pape,K., Schrick,L., Michel,J., Stocker,H., Schaade,L., Nitsche,A.	
OP392545	OP392545	OP392545.1	MpxV/human/USA/WA-UW-084148/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524986	Sereewit et al		IIb	hMPXV-1	B.1	0.99990872627517	18.0	607.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP215271	OP215271	OP215271.1	MPXV/Germany/2022/RKI269	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-17		Brinkmann et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Jessen,H., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
ON838939	ON838939	ON838939.1	8887	2022-06-06	Europe	Spain	Madrid		Homo sapiens	2022-06-24	SRR19793481, SRR19793480	de la Hoz-Sanchez et al		IIb	hMPXV-1	B.1	1.0	0.0	607.0	0.0	good	good	good	good	good		False	de la Hoz-Sanchez,B., Lopez-Ortiz,M., Gutierrez-Arroyo,A., Roces-Alvarez,P., Lazaro-Peona,F., Dahdouh,E., Bloise,I., Garcia-Rodriguez,J., Mingorance,J.	
OP536669	OP536669	OP536669.1	MPXV-USA-IL-IDPH-008	2022-07-04	North America	USA	Illinois		Homo sapiens	2022-09-27		Gagnon et al		IIb	hMPXV-1	B.1.13	0.9788042127894772	4081.0	594.0	0.0	good	good	good	good	good		False	Gagnon,K.T.	Southern Illinois University, Molecular Biology, Microbiology, and Biochemistry
OP748960	OP748960	OP748960.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00274/2022	2022-07-20	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1.13	0.9742963049353732	3521.0	596.0	0.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP748963	OP748963	OP748963.1	Monkeypox virus/Human/USA/CA-LACPHL-MA00277/2022	2022-10-13	North America	USA			Homo sapiens	2022-11-01		Hemarajata et al		IIb	hMPXV-1	B.1	0.9212054216592548	13990.0	557.0	1.0	mediocre	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP604569	OP604569	OP604569.1	MPXV22/human/USA-OK-302	2022-09-14	North America	USA	Oklahoma		Homo sapiens	2022-10-11		Chapman et al		IIb	hMPXV-1	B.1	0.999964504662566	7.0	609.0	0.0	good	good	good	good	good		False	Chapman,R.C., Bernhard,K., McCutchen,E.L., Fauver,J.R., O'Dell,J.X., Mannell,M., Wiley,M.R., Cross,S.T.	University of Nebraska Medical Center, Environmental, Agricultural, and Occupational Health
OP442548	OP442548	OP442548.1	hMPX/Human/USA/CA-LACPHL-MA00072/2022	2022-08-18	North America	USA			Homo sapiens	2022-09-15		Hemarajata et al		IIb	hMPXV-1	B.1	0.9868210882870456	1050.0	600.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP392551	OP392551	OP392551.1	MpxV/human/USA/WA-UW-088092/2022	2022-08-XX	North America	USA	Washington		Homo sapiens	2022-09-08	SRR21524968	Sereewit et al		IIb	hMPXV-1	B.1	0.9998935139876984	21.0	605.0	0.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.L.	UW Virology, Laboratory Medicine
OP205070	OP205070	OP205070.1	MPXV_UK_2022_9000064	2022-06-06	Europe	United Kingdom			Homo sapiens	2022-08-11		Groves et al		IIb	hMPXV-1	B.1.7	1.0	0.0	606.0	0.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP580588	OP580588	OP580588.1	hMPX/USA/CA-LACPHL-MA00155/2022	2022-08-05	North America	USA			Homo sapiens	2022-10-04		Hemarajata et al		IIb	hMPXV-1	B.1	0.9879518683224396	827.0	600.0	1.0	good	good	good	good	good		False	Hemarajata,P., Green,N.M., Garrigues,J.M.	Los Angeles County Public Health Laboratories, Los Angeles County Department of Public Health
OP820460	OP820460	OP820460.1	hMpxV/Human/USA/IL-RIPHL-MPXV_10011/2022	2022-09-10	North America	USA	Illinois	Cook County IL	Homo sapiens	2022-11-14		Barbian et al		IIb	hMPXV-1	B.1.2	0.980061761887135	3051.0	599.0	0.0	good	good	good	good	good		False	Barbian,H., Green,S., Kunstman,K., Araujo Perez,F., Bobrovska,S., Hayden,M., Moore,N.	Rush University Meical Center, Regional Innovative Public Health Laboratory (RIPHL)
OP215282	OP215282	OP215282.1	MPXV/Germany/2022/RKI263	2022-08-XX	Europe	Germany			Homo sapiens	2022-08-17		Brinkmann et al		IIb	hMPXV-1	B.1	0.9969372594557044	604.0	610.0	0.0	good	good	good	good	good		False	Brinkmann,A., Kohl,C., Pape,K., Uddin,S., Schrick,L., Michel,J., Schaade,L., Nitsche,A.	Robert Koch Institute, Centre for Biological Threats, Highly Pathogenic Viruses
ON803436	ON803436	ON803436.1	MpxV/human/CAN/UN-NML-2894/2022	2022-05-20	North America	Canada			Homo sapiens	2022-06-21		Knox et al		IIb	hMPXV-1	B.1	0.9934891409621264	1268.0	604.0	0.0	good	good	good	good	good	OPG165:86-269	False	Knox,N., Duggan,A., Yadav,C., Hole,D., Haidl,E., Chapel,M., Jolly,G., Domselaar,G.V., Antonation,K., Leung,A., Fernando,L., Audet,J., Hagan,M., Graham,M., Griffiths,E., Safronetz,D., Charest,H., Levade,I., Fafard,J.	National Microbiology Laboratory, Public Health Agency of Canada
OP055805	OP055805	OP055805.1	MpxV/human/USA/Unknown-UW-076991/2022	2022-07-XX	North America	USA	Washington		Homo sapiens	2022-07-25	SRR20653191	Sereewit et al		IIb	hMPXV-1	B.1.1	0.9999847877125284	0.0	608.0	3.0	good	good	good	good	good		False	Sereewit,J., Xie,H., Roychoudhury,P., Greninger,A.	UW Virology, Laboratory Medicine
ON649716	ON649716	ON649716.1	Monkeypox/PT0016/2022	2022-05-23	Europe	Portugal			Homo sapiens	2022-06-01		Isidro et al		IIb	hMPXV-1	B.1	0.9782413581530256	4291.0	588.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J.D., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Carvalho,I.L., Pelerito,A., Cordeiro,R., Gomes,J.P.	Institute National de Saude Doutor Ricardo Jorge (INSA), Portugal
OP415241	OP415241	OP415241.1	MPX_lBTTWI_9000279	2022-07-XX	Europe	United Kingdom			Homo sapiens	2022-09-12		Groves et al		IIb	hMPXV-1	B.1.7	0.9999949292375094	0.0	606.0	1.0	good	good	good	good	good		False	Groves,N., Osman,K.L., Lewandowski,K.S., Carter,D.P., Pullan,S.T., Myers,R., Vipond,R., Chand,M.	UKHSA, Research and Evaluation
OP414285	OP414285	OP414285.2	Monkeypox/PT0241/2022	2022-06-21	Europe	Portugal			Homo sapiens	2022-09-12		Isidro et al		IIb	hMPXV-1	B.1	0.9914456236784324	883.0	596.0	0.0	good	good	good	good	good	OPG023:526-661	False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP555482	OP555482	OP555482.1	Monkeypox/PT0386/2022	2022-07-12	Europe	Portugal			Homo sapiens	2022-09-30		Isidro et al		IIb	hMPXV-1	B.1.9	0.970234624180438	5044.0	597.0	0.0	good	good	good	good	good		False	Isidro,J., Borges,V., Pinto,M., Sobral,D., Santos,J., Nunes,A., Mixao,V., Ferreira,R., Santos,D., Duarte,S., Vieira,L., Borrego,M.J., Nuncio,S., Lopes de Carvalho,I., Pelerito,A., Cordeiro,R., Gomes,J.P.	National Institute of Health Doutor Ricardo Jorge, Portugal (INSA), Department of Infectious Diseases
OP378693	OP378693	OP378693.1	MPXV_USA_2022_DC0009	2022-06-XX	North America	USA	Washington DC		Homo sapiens	2022-09-06	SRR21684331	Gigante et al		IIb	hMPXV-1	B.1	0.9997920987378872	41.0	604.0	0.0	good	good	good	good	good		False	Gigante,C.M., Hauser,J.R., Zhao,H., Batra,D., Hetrick,E.E., Howard,D.T., Kovar,L., Seabolt,M.H., Weigand,M.R., Burroughs,M., Lee,J., Wilkins,K., McCollum,A., Hutson,C., Davidson,W., Rao,A., Mangla,A., Li,Y.	CDC, DHCPP-PRB
OP890440	OP890440	OP890440.1	MPXV_USA_2022_MA0085	2022-XX-XX	North America	USA	Massachusetts		Homo sapiens	2022-11-24		Doucette et al		IIb	hMPXV-1	B.1.3	0.9729677651628476	3778.0	591.0	0.0	good	good	good	good	good		False	Doucette,M., Gagne,L., Smole,S.C.	Massachusetts State Public Health Laboratory, DPH
